Feature,Normalized.Dispersion
LOC117692528,-1.2684285853987427
LOC105327355,-0.858401478749476
LOC105327359,1.0001572402190184
LOC105327358,-1.190347547787223
LOC105327360,6.516340569095435
LOC105327361,-0.7303622241756679
LOC105327363,8.834904857754854
LOC105321409,3.9752728483365223
LOC105345084,-0.3513196314609556
LOC105347024,-1.1644219394957975
LOC117681699,nan
LOC105327365,0.5404366342933212
LOC105319881,0.6401941933074337
LOC117681707,-0.07918746254083718
LOC105319882,1.464547000719764
LOC105319883,-1.663222356695483
LOC105319884,-1.6459270802927024
LOC109617580,-2.4606070633614925
LOC105319885,3.422399888132162
LOC117681709,nan
LOC117681711,-0.35890187807280155
LOC105319886,nan
LOC105342315,0.561291256784682
LOC105335931,-0.46050588091326417
LOC105335914,2.232863297043039
LOC105348645,nan
LOC117683687,8.557391804344642
LOC117680453,nan
LOC117683639,nan
LOC105337358,3.0234437587402363
LOC117683688,-0.8790950120769357
LOC117683616,nan
LOC105337393,-4.089197809464755
LOC109619877,1.8081592981549495
LOC117683699,-1.9408486940955056
LOC117683678,3.387475970207322
LOC105337365,-0.403297210677457
LOC105327195,5.016727070833947
LOC117680455,1.8484592265501893
LOC105337361,-0.19186326324409309
LOC105337360,3.0776278471009153
LOC117683736,nan
LOC117683607,nan
LOC117683600,-1.6504622157552078
LOC117683719,0.6464468811494704
LOC105337362,-0.16255094317291519
LOC117683663,3.8965404924301508
LOC117680428,-0.6638398482575932
LOC105337368,-0.32460034633547047
LOC105337367,0.23801434501113386
LOC105337369,-1.7579411508813931
LOC105342725,2.486510127953549
LOC105337370,-0.5515545613993859
LOC105337371,-1.076014895231645
LOC105337373,-1.9322171995345554
LOC105337374,4.936753667521828
LOC105337394,-1.1521049617931418
LOC105337375,-0.027944768611751165
LOC105337376,2.2810704031181768
LOC105337377,13.901077008190942
LOC105337379,3.3112453661127126
LOC105324274,7.931860350882097
LOC105331846,1.9479759587742438
LOC105331845,0.2033167292294418
LOC105331844,4.440605160282256
LOC105323503,-0.42515258322040056
LOC105331842,0.5225382580724386
LOC105331841,0.04589580041205844
LOC109619196,2.4868352737864905
LOC105331840,1.1681481186556277
LOC105331839,1.2018175247322929
LOC105331837,1.2550452436625048
LOC105331854,1.8776967307381325
LOC117687154,1.020569881733881
LOC105341168,nan
LOC117682707,1.6047445126975506
LOC105338364,-0.03542794994195646
LOC105338363,6.784176418588073
LOC105338361,0.04254015072127011
LOC105338360,2.1759920174640075
LOC105338369,-1.1308742480033784
LOC105338359,0.8993158586904999
LOC105338358,0.1929333496719865
LOC105338357,6.464806042252357
LOC105338356,0.0132213045605964
LOC105338354,-1.7435841858816337
LOC105338355,-0.625684625491361
LOC105338353,-0.6613459632084767
LOC117682784,-1.081990042800686
LOC105326415,0.18652689231229252
LOC105326414,-0.05943575851032123
LOC105326417,1.4002253070301625
LOC105326416,-0.3403022100745422
LOC109617077,2.0776520995289833
LOC105326418,-0.27789659849409176
LOC117682815,1.8472408808237517
LOC105326419,-1.2110962322825305
LOC105326420,-0.5369449063071392
LOC105326424,-1.2421283961222314
LOC105326423,1.5561100785174762
LOC105326426,-1.4373615218017657
LOC117682867,nan
LOC105326427,-0.6506869199583522
LOC105326456,4.157458714739839
LOC105326429,1.1796318734766218
LOC105326430,-1.632722363101441
LOC105326431,3.1906282808265103
LOC105326432,-1.0945365471448536
LOC105326457,2.652683873709136
LOC105326433,9.967666741613012
LOC105326435,-1.683259697056108
LOC105326436,0.6505970951875203
LOC105326437,-0.19977347930120987
LOC105326439,7.901581009530136
LOC105326440,1.514152842705988
LOC105320483,1.3066128984889795
LOC109619795,8.112392148567201
LOC105340021,8.934528463975646
LOC105340020,2.2816969378053473
LOC105340019,nan
LOC117691994,0.6586302021412116
LOC105340018,9.48913157612325
LOC117692288,0.12209715680186639
LOC105347995,0.5891329452560713
LOC117683895,4.8963679119763395
LOC105331616,8.44441400371676
LOC117680311,-0.37661391830015806
LOC105323257,9.446933756870253
LOC105323256,nan
LOC105323255,-1.0583022946574001
LOC105323254,-1.2593018462304406
LOC105323253,-1.1056037453880139
LOC109618019,-0.22009369933302916
LOC105323251,-0.7542309119224613
LOC105323250,-0.8000605656744361
LOC117680481,1.552591673862748
LOC105323249,-1.0411271587711364
LOC105323248,-1.5414877776610678
LOC105323247,0.5908598210508001
LOC105323246,-1.0457207050904251
LOC109618020,3.8443307374610463
LOC105323245,-0.7920754024530811
LOC105323244,8.06899085382505
LOC109619489,-0.6620355059185733
LOC105323243,-0.8787824925483187
LOC105323242,-0.3751182767015712
LOC105323241,-0.8288926633221214
LOC105323240,-2.6949817667012934
LOC105323239,nan
LOC117682288,0.5242359526884326
LOC105323290,1.4426688048149137
LOC105323235,-0.29416224547484726
LOC105323233,-0.2886032186222384
LOC105323234,3.3712574240001865
LOC105323232,-0.761052526326924
LOC105323229,-0.7023684236762967
LOC117682364,nan
LOC105323227,2.275700686629959
LOC105323226,12.226330012318003
LOC105323225,-2.3787960110441886
LOC105323223,-0.3648085339651272
LOC117682405,-1.4843411712892316
LOC105323221,4.622554346973916
LOC105323220,-0.44393197829514974
LOC105323219,0.14504229178886024
LOC105323217,1.070989858952959
LOC105323216,0.7133062584803431
LOC105323215,1.234639444689631
LOC117682472,1.1217178714137275
LOC117682469,1.2359368022814585
LOC105323214,1.2027291571430956
LOC105323213,0.4874298308278172
LOC105335743,1.6017841796444765
LOC117684829,1.9997532300356458
LOC117687183,0.11206887149179982
LOC109620475,0.6744690688385517
LOC109620474,nan
LOC105342485,2.5640326172493797
LOC105345080,2.49146322121962
LOC105342484,-1.1831356904779247
LOC105342483,nan
LOC117684855,6.086035633495819
LOC117684858,-0.6626950654412622
LOC105322226,-0.11032134314514364
LOC105345571,nan
LOC105319020,-1.9867427416318315
LOC117680370,-1.048785073071487
LOC105319012,-1.6184539683302372
LOC105319272,-1.7996497516595442
LOC105319006,-1.5094786402324376
LOC105318987,0.6873920817137259
LOC105318976,-0.43394474737734984
LOC105318939,4.086942208784221
LOC105318930,-2.149584299612596
LOC105318923,0.05751698322957795
LOC105319267,-0.3988356565083441
LOC105318875,-0.3638473727175867
LOC105318868,0.4603143489020368
LOC105318860,-1.5727010563024655
LOC105318849,2.3490150502709084
LOC105318841,0.15984114708332456
LOC105318825,4.319359526021653
LOC109617424,nan
LOC117684897,nan
LOC109618744,0.6724386785632122
LOC105342026,0.06820739218287818
LOC117690252,nan
LOC105342027,-0.8631050846193854
LOC109620420,-0.5187658157736016
LOC105342022,-0.24511052949831735
LOC105342021,-0.7190860979451487
LOC105342020,3.134706013936543
LOC105342019,0.6257513978917019
LOC105342018,4.1062917424904635
LOC105342017,0.4219758701283864
LOC105342016,0.008792521473358222
LOC105342014,-0.8283074912061049
LOC105342013,-0.6592418346156375
LOC105342012,0.9813590914197039
LOC105340508,-0.8061156483054388
LOC105340509,1.2749755862340952
LOC109620264,-0.18966490326497185
LOC105340512,-1.2377035787526272
LOC105340513,-0.4210086849748499
LOC105340515,-0.3090012839116025
LOC117687203,-0.7206636880048635
LOC105340516,0.6475206362806538
LOC105340518,-0.9285045925334245
LOC105340523,-1.47573833500361
LOC105340522,-0.9965546843635641
LOC105340521,1.0748774145988005
LOC105340524,0.6155383019887447
LOC105340525,-1.4645483611008472
LOC117691716,-1.2746959503440491
LOC105340526,2.6365944369256393
LOC117680419,0.26869349765680917
LOC105340527,0.9133953516520432
LOC109617279,-1.0158824244047937
LOC105317484,nan
LOC109617282,-1.2562545282746596
LOC105317485,-1.1238575555841774
LOC105317487,-0.9247922234372183
LOC105317489,0.523876905206901
LOC105317491,-0.9629941123763373
LOC105317492,-0.42296492724851953
LOC105317493,0.2032399471014383
LOC105317494,-0.6007946613039462
LOC105317495,-0.4110576265066223
LOC105317496,2.582056263550732
LOC105317497,-1.4368148001571148
LOC105317498,2.253527728013579
LOC105317501,0.3031283796560851
LOC105317500,-0.9056999231039695
LOC105317502,0.04377111740237303
LOC105317504,0.1775486131472734
LOC105317526,-1.3967671859198094
LOC105317505,-1.0345334697844004
LOC105317506,-1.0980909325760986
LOC105317507,1.4905046365671972
LOC105345332,-1.9251841894438484
LOC105345358,-0.8581351998799008
LOC105345333,-0.03800032619705078
LOC105345334,nan
LOC105345335,0.32787820956598257
LOC105345336,-0.06990747242081446
LOC105345337,0.5312033723481332
LOC105329330,1.982833839019293
LOC109618879,-0.9664364284716199
LOC105329332,2.5633786111721637
LOC105329329,1.608481832183993
LOC105329328,-0.8464084703347471
LOC105329326,-1.6250324658141535
LOC105329325,-1.4150279798008296
LOC105324474,0.18632729219443608
LOC105324473,-0.595444247006338
LOC105324472,-1.3496886410672009
LOC105339389,6.39077817671998
LOC105339388,-0.8386187521901441
LOC109617286,nan
LOC105317558,-1.6275667104168736
LOC105317560,2.950747937853613
LOC105317561,-0.3326043798631765
LOC105317562,-0.22774449735404487
LOC105317566,-0.9389126109477777
LOC117681262,nan
LOC105331442,0.8330977276830037
LOC105331435,0.28841813490723234
LOC105328178,nan
LOC105320451,3.297351092300009
LOC117692829,0.8654840063239131
LOC105341790,1.9495079164172637
LOC105341780,-1.0280889400271052
LOC105341764,0.7957712318264369
LOC117692853,0.16835522852443305
LOC105341723,9.75683897505775
LOC117692851,-1.7830680781385277
LOC105341957,4.44709396795797
LOC105317911,0.3687106921384273
LOC105317914,-1.1630085542696285
LOC105317913,-0.3737144444647718
LOC109617331,nan
LOC105317915,-0.2499288242677503
LOC105317917,1.5031919420859785
LOC105319127,3.5390084503973687
LOC105319126,0.23221457366255352
LOC117692889,-0.4595317263389905
LOC105319125,3.322140827652649
LOC105319124,-0.9294186744872515
LOC105319122,0.02357606368543933
LOC105319121,-0.5703858080516582
LOC105340437,-2.025830703150704
LOC105334741,-0.15818245521168253
LOC105340438,-0.04954855623261575
LOC105340439,-0.4755239875498527
LOC117680600,0.09112541600645928
LOC105331858,0.23099554734316663
LOC117692906,nan
LOC105331871,1.9398962708790473
LOC105331862,0.41394425598985596
LOC105331863,-1.4868644902065065
LOC105331864,1.4691247758524184
LOC105331865,1.0978575528593915
LOC105331866,-3.30648673934615
LOC117692910,-1.0581949385175546
LOC105331867,-1.057121333749099
LOC117692915,0.7360855103257509
LOC105331868,-0.7366412299239415
LOC105331869,2.9353780897045705
LOC105335381,3.947703311656688
LOC105335380,-0.7334205260096904
LOC117692931,2.0954101563562357
LOC105321384,-0.03413076074843855
LOC105320115,0.37915756597135813
LOC105320117,-2.1177656435805194
LOC105325160,nan
LOC105325159,-1.2618084584950924
LOC105325157,nan
LOC105325156,247.0579137059545
LOC105325155,-1.1033891124652198
LOC105325152,0.9934127107104191
LOC105325151,-0.2366418164582004
LOC105325150,nan
LOC105325149,0.5651876725853134
LOC105325148,-1.3393453257475503
LOC105325147,nan
LOC105325146,nan
LOC105325144,0.5784579963826173
LOC105325143,1.3522773184804529
LOC117692969,-1.6476821280316745
LOC105325142,0.8119092086263308
LOC105325141,-0.3228446123926219
LOC105325140,-0.9840299794351896
LOC105325138,0.5392920406433679
LOC105325137,6.719695648127367
LOC105325136,0.5652617131708932
LOC117693005,-0.8129933497402975
LOC105346073,-0.45934022875644354
LOC105348677,1.4209801472547732
LOC105348676,12.600494196279477
LOC105348673,-0.06989102443500267
LOC105348672,-0.9257750686108385
LOC117692561,-1.1621257750375589
LOC105348666,0.5873808094032495
LOC117692562,nan
LOC109617159,0.14426108725455833
LOC117692568,-0.017076951671207576
LOC105348661,nan
LOC105348660,-0.9939197846848539
LOC105348659,-1.0974769382282628
LOC105348658,-1.488059570843622
LOC105342443,-1.2133829146101847
LOC105342445,2.577094945054659
LOC105342444,-0.9462940788787442
LOC105342446,0.12342646136231332
LOC105342447,-0.18598249443770737
LOC105342449,1.1761576865625285
LOC105342450,-1.7494437515394212
LOC105342451,0.7249140424298154
LOC105342452,nan
LOC105342453,-0.9455555935494918
LOC105342476,-0.22017214081943323
LOC105342454,nan
LOC105342455,-0.8182156120381424
LOC105342456,-0.4456782797430632
LOC117692619,-0.7837681017354804
LOC117692626,1.192760533174804
LOC117692614,1.049199016693635
LOC117692616,-4.729154569261723
LOC105342457,2.213708159540181
LOC105342458,0.40246927096011403
LOC105342459,-0.9847440009257521
LOC105342461,0.5589300090435989
LOC105342462,2.2242555152621684
LOC105342477,-0.3281952215140754
LOC105342359,4.807811186718466
LOC105342463,-1.6797753738354437
LOC105342478,0.18369885331864125
LOC105333454,-0.24364553112714152
LOC105333451,0.4976734937284197
LOC105333455,-1.6307009151653977
LOC109619415,nan
LOC105333456,0.5494513782929171
LOC105333492,-0.4851724618160029
LOC117692687,3.875695243321392
LOC105333458,-1.0170243215778643
LOC105333459,-0.4581569453150684
LOC105333460,-0.9041222766087016
LOC117687267,-0.8253930146702996
LOC117692701,0.8043973307901974
LOC105317347,0.33742377116245487
LOC105317339,0.35433439060610056
LOC105317338,-1.16899466438155
LOC105317335,-1.1391173073975989
LOC105317337,-1.170447638055522
LOC117692715,-1.862811578569267
LOC117680416,nan
LOC105329895,1.9764743230615136
LOC105329896,-1.6868737553153643
LOC105329897,-0.5221778873067365
LOC105329900,0.3883594133664585
LOC105329898,-0.6619601995643654
LOC105333209,4.395900648296769
LOC105333185,-0.02429632482756488
LOC105333186,1.2454691033866023
LOC105333189,1.4581956997781098
LOC105333188,-1.662612730970801
LOC105333187,-0.4874340591160429
LOC105333190,0.021497372719741257
LOC105333192,-0.8849582112677074
LOC105333191,-0.4126768473397988
LOC105333193,7.198948286522023
LOC105333210,-0.5461062637914582
LOC105333195,-2.1529853364509663
LOC105333196,3.2273150532529455
LOC105333198,0.32949583958389883
LOC117690883,nan
LOC105333199,4.080025947265605
LOC105333200,-1.1038679938275817
LOC117683174,nan
LOC117683199,nan
LOC105347033,-0.21924785814561076
LOC105347032,-0.9090863695180906
LOC105347031,0.4823451274685639
LOC105347030,3.889496435801012
LOC105347029,1.3254424864267074
LOC105347028,-0.7119183515015418
LOC105347026,-1.0992375999059334
LOC105347025,6.753205510487781
LOC109621074,-1.4280787764950706
LOC117683256,4.8021891201133355
LOC117683272,-2.093598817319444
LOC117683276,0.5276531584070382
LOC117683284,-0.41198971011593655
LOC105324136,-2.131588828360004
LOC105324420,-1.4945172716570156
LOC105345759,-2.347975468290834
LOC105345761,2.218859739509265
LOC105345760,-2.3424677885160654
LOC105345762,6.893002227398052
LOC105345764,2.978985867930232
LOC105345763,0.4158390377312814
LOC105345765,2.403417194885029
LOC105341485,2.2668223110074495
LOC105341486,0.7015841550286175
LOC105341487,1.1496255309871712
LOC105341489,nan
LOC117683411,nan
LOC117683410,nan
LOC105341512,-1.0176334323055949
LOC105341492,-1.1437344340851685
LOC105341511,1.075254672800804
LOC105341493,1.3678735294979594
LOC105341494,-0.04339045920746557
LOC105341496,0.6083447639854784
LOC105341497,-0.04210655865083196
LOC105341498,-0.9615603040056816
LOC105341499,5.6668866964979285
LOC105341500,4.56364217788482
LOC105321645,1.0649422366677923
LOC105321664,-1.0811735486655834
LOC105326861,-0.654934041051339
LOC105326859,-0.3085684625464964
LOC105326860,0.7733601014337962
LOC105326858,0.04837828160030584
LOC105326856,7.880519989873268
LOC109618582,-4.105942121687694
LOC105326855,-0.8233885071174363
LOC105334987,-0.6796779971049395
LOC105334986,3.713566888937431
LOC105334989,1.7364978291586177
LOC105334990,9.039957086729551
LOC105334991,10.066970666407816
LOC105334992,1.105198442450514
LOC105334932,nan
LOC105334929,6.698322825289468
LOC117687306,1.7985652322953165
LOC105334937,0.24883052683683976
LOC105334955,-0.9659217093151432
LOC105334966,-1.0211690711132313
LOC105335377,-1.1829939180987967
LOC105334984,5.069695655288034
LOC105334993,1.7623328295779144
LOC105335019,-1.519391568950781
LOC105335035,0.5369427347419623
LOC105335162,1.0752230584679978
LOC105335176,-1.1776429856399795
LOC105335192,0.5023557802974443
LOC105335200,0.9757559088000194
LOC105335206,1.2136888478251413
LOC117682581,nan
LOC105335219,0.5835540981942364
LOC105335229,1.5885620422896607
LOC105335382,3.6650450782804125
LOC105335259,nan
LOC105335295,0.703009929942495
LOC105335268,3.7190846968011058
LOC105335389,0.07707316545114751
LOC105335319,1.37942069114921
LOC105335329,-0.1637441484939826
LOC105335339,-0.7647601772072639
LOC117682625,-1.7456294629245181
LOC105322395,-0.766747237803976
LOC105322396,10.671620985419388
LOC105322397,1.6895859702017952
LOC105322398,-0.40266023126204514
LOC105347567,-0.9164242241818616
LOC105322401,nan
LOC105331727,-0.7003637424131
LOC105331728,-1.2771222643787108
LOC105331730,3.4616937382330177
LOC105331731,-0.8975191440735113
LOC105331734,-0.546733542428017
LOC105343510,5.022368057205864
LOC117687309,nan
LOC105343441,0.643136810951279
LOC105343446,nan
LOC105343440,nan
LOC105343439,3.1655612136477114
LOC105343445,-1.3786855909995495
LOC109620611,3.5030897144180666
LOC105343438,-0.1795318649858487
LOC109617405,0.3772799231698651
LOC117685481,4.835085269246215
LOC117684766,3.70988267602492
LOC105341385,nan
LOC105341387,-1.359790008685109
LOC105341388,0.773271467474238
LOC105341389,0.38830875509100016
LOC105324545,0.2855719860843993
LOC105324546,-0.6895502138193753
LOC105324547,2.190527347432334
LOC105324549,-1.8771256786532302
LOC105341398,0.6242529446550554
LOC105341391,-0.019880935042283603
LOC117687313,nan
LOC105341392,-0.9352140574420834
LOC105341395,2.789211634493327
LOC105341394,4.713432739002429
LOC105341396,-0.4418372437981259
LOC105341397,0.13045474562302775
LOC105333309,0.5812667972680602
LOC105333312,-1.7763845275480772
LOC105333311,-0.76254769573555
LOC105333313,-2.002277760022764
LOC105333314,0.6485925165133334
LOC105333315,1.1313292196224982
LOC105333990,5.3429865043433935
LOC105333988,1.8048002604112203
LOC105333989,0.321783760797918
LOC105319021,-0.5799272371711526
LOC105319022,0.6159592125426192
LOC105319023,-0.9422650435838982
LOC105319024,0.3888304832333888
LOC105319039,-0.05670231904976147
LOC105319026,-0.0819385562947503
LOC105319027,4.751617762185141
LOC105319028,1.5996517768216292
LOC105319029,1.5164495191760905
LOC105319030,-0.6051192863245917
LOC105319033,-1.4075758016990185
LOC105319032,-0.9926339683047862
LOC105319031,-0.17597394808880581
LOC105319036,1.6977057540851856
LOC105319035,1.8958919551805062
LOC109617462,1.8347409450542633
LOC105338349,2.8056044624576773
LOC105338351,-0.9412661534517864
LOC105348582,-0.07525438677537687
LOC105348583,-0.0132137746417948
LOC105348584,-1.036970894909958
LOC105348587,4.219559002763331
LOC105348588,0.37434779209395086
LOC105348590,0.6334155043814061
LOC105348591,16.879945045610587
LOC105343468,1.6504356171449923
LOC105343467,0.9133424916619971
LOC105343466,1.400632376189387
LOC105343465,-1.9050682519091877
LOC105343464,nan
LOC117688212,-0.3944526997024124
LOC105319227,-1.2987266030237514
LOC105319226,-0.0792247929955531
LOC105319225,-1.0442323182855409
LOC117689520,1.573727861304642
LOC105322393,nan
LOC105327784,1.9547932312776142
LOC105327783,-0.28703860869291226
LOC105327782,4.005057764860278
LOC105327781,2.756490167435945
LOC105327779,-0.19736815893635848
LOC105327778,-0.3784005061616241
LOC105338034,2.354524311889914
LOC105338035,-1.3930146610678202
LOC105327777,5.271686356444099
LOC105327776,-0.5557259352953333
LOC105327775,-0.7360551376993146
LOC117689638,1.8615801939654648
LOC105327772,0.5270864460714677
LOC105322786,nan
LOC109617956,1.271007464731997
LOC105319440,1.9530334316229208
LOC105322766,1.4142317118156469
LOC117689697,nan
LOC105322767,-0.029589664796387017
LOC105322768,-1.3059933374364947
LOC105322769,3.2970138488907765
LOC117689706,2.290434465676835
LOC105322770,-0.8412299277428053
LOC105322772,nan
LOC105328321,0.15462687961596694
LOC105328322,-1.3816809697925705
LOC117689745,5.550875574131586
LOC117689749,1.1626002248781313
LOC117689741,-0.23034626538443864
LOC117689747,-0.6114396247671743
LOC117689748,0.7255460740069106
LOC105328323,nan
LOC105328324,nan
LOC117689767,-0.09303490201260223
LOC105346146,0.36538009234373664
LOC117680946,2.471667492555779
LOC105346115,-0.3993134878511282
LOC105346107,-1.2934376299219965
LOC105340208,nan
LOC109617036,0.8703870655278044
LOC105346581,3.4564656665685805
LOC105346580,0.3455378259001702
LOC105346577,4.233785861261827
LOC105346576,-0.8866456343968887
LOC117689809,-0.46055835682927837
LOC105324981,-0.9751292744631864
LOC105324982,0.10982418164716765
LOC105324983,-1.4448271607362557
LOC105324984,-1.5652790353709551
LOC105324985,-1.5923072461579335
LOC117689815,1.3284263475476936
LOC105325952,-0.8687197215900193
LOC105325949,-0.8422481854713132
LOC105325951,3.773354955203959
LOC105325948,14.301845677588988
LOC105325947,-1.4682038633894312
LOC105325946,0.5428922451695196
LOC105325945,nan
LOC105325944,0.9012159271789842
LOC105325942,-0.8351926586079831
LOC105325941,-0.6917404682785718
LOC105325940,-0.8620038769938938
LOC105341411,-0.6859423500019916
LOC105341412,-0.8167223138474693
LOC105341413,-0.562337242515304
LOC105346209,-0.6830770968791946
LOC105346207,-1.1191038540379503
LOC105346206,0.17746059131392647
LOC105346204,-0.14432049432929156
LOC105346203,0.8904482702560201
LOC105319564,-0.8520400406041165
LOC105319553,0.016715861857330233
LOC105319552,-1.3713406513201507
LOC117680292,4.1862496763214345
LOC105319549,0.4630761055697379
LOC105319563,-0.9713354695733164
LOC105319548,6.320359988297888
LOC109617543,3.632610265648528
LOC105319546,-0.173243893448422
LOC105319547,0.6490760930575435
LOC105319545,nan
LOC105319544,nan
LOC117689895,nan
LOC105319542,-0.006924210166227249
LOC105319541,-1.1245506252973008
LOC105319540,2.0042796423483287
LOC105319539,0.7268782181741276
LOC105332283,-0.32235620143559157
LOC105332282,-1.8650540911127311
LOC105332281,6.402528449146176
LOC105332280,16.111644812334063
LOC105332279,0.27318168253190706
LOC105332278,-1.3967000955173887
LOC117689908,0.46098303149214703
LOC105344953,0.1983136458535525
LOC117689909,nan
LOC105344954,1.1993010568300868
LOC117689938,5.791554548588296
LOC105344955,2.5168871580062917
LOC105344957,-0.638580478381624
LOC105344958,nan
LOC105344961,0.34639040737158866
LOC105344962,1.686405028885186
LOC105344963,-1.2930175227052356
LOC105344970,0.492568161207005
LOC105344965,2.5615969791752904
LOC105343599,-0.5176546556220846
LOC109621029,-1.2705348884487677
LOC105338090,-0.11431040078496496
LOC105338088,-1.6461015682128872
LOC105338089,-0.8594937772614347
LOC105338087,-1.3347527079523036
LOC105338085,-1.3716392312703318
LOC105338084,0.06519378991005192
LOC105338083,-0.34895689883392156
LOC105338082,-1.0140918601020534
LOC105338081,1.803737137416001
LOC105318288,-0.03126018591097973
LOC105318287,-1.508404950127478
LOC105318289,6.864168960924453
LOC105318291,-0.1292384621375817
LOC117690071,-0.8979606846158015
LOC105318293,2.4210803150273557
LOC105318294,0.7176831880821372
LOC105318295,4.766501583028694
LOC117680391,1.2185419983326273
LOC117690073,0.9924471232255733
LOC105318298,-0.5451717796656015
LOC105318309,0.78345493416463
LOC109617380,-0.8396096249986194
LOC105318299,2.379851680462036
LOC105318300,1.1809808781441498
LOC105318301,-0.269494705806535
LOC105318310,-0.4989808861747162
LOC105321327,-0.8298662799178562
LOC105349158,3.1699906533405473
LOC105321329,-0.8152182619252278
LOC105337506,3.8183618472749927
LOC117690123,nan
LOC117690121,0.24980936458144606
LOC117687381,0.7545026908007688
LOC105324604,nan
LOC105324605,nan
LOC105324611,4.454669267902264
LOC105325404,-2.1967319667432235
LOC105325407,-0.8506482315212768
LOC105337075,-0.7541945963743203
LOC105337053,-2.068241602067974
LOC105337051,-0.30701910885003636
LOC105326847,8.232605739725372
LOC105326841,nan
LOC105326842,-0.0578816903901646
LOC105324062,0.16905174697681993
LOC105337823,-0.9443986012159581
LOC105326844,-1.7836944709825064
LOC105326850,-0.6499106806274588
LOC105326845,-0.43641160023029235
LOC105326846,0.29319131825570777
LOC105325447,0.2672522011103522
LOC105325267,-0.4743131396330724
LOC105325446,nan
LOC105325444,-0.7231558886506515
LOC105325443,0.22840483889591942
LOC117690285,-1.0906383589791544
LOC117690286,nan
LOC105325442,-1.7623781773392164
LOC109618389,nan
LOC117690300,0.5154334957448641
LOC117690299,-1.5544145441399242
LOC105325441,0.12510010808560557
LOC105325440,nan
LOC105348016,nan
LOC105334179,1.4116520769543626
LOC105346846,-0.8174446747799979
LOC105346920,-0.18112653316031593
LOC105346986,19.705415940971964
LOC105348710,-0.5717923898359217
LOC105348706,0.6190201886970116
LOC105348705,-1.6120819593153752
LOC105348704,0.4381183386751406
LOC105348703,2.188226355393802
LOC105348702,-0.9589101051257585
LOC105349010,13.763244419703948
LOC105349011,-1.0541737583169009
LOC105336270,5.850917501564528
LOC117690364,-1.1316240064360341
LOC105336367,1.1977906614667946
LOC105336346,-0.9658746362776295
LOC117690371,2.8666245820640617
LOC105336368,2.336576154351044
LOC105326602,0.695162889625543
LOC105326588,-0.8492316967214193
LOC105326593,nan
LOC105326592,nan
LOC105326590,-0.8664069763493779
LOC105326594,0.14673237363575745
LOC105326595,-0.7115614780194708
LOC105326596,-0.9842313923142275
LOC105326598,-1.0780346732971822
LOC105318076,0.4395412173273939
LOC105318077,2.07649813651
LOC117680412,1.8096787234218994
LOC105318079,0.01572646712847218
LOC105318081,1.0232760587459155
LOC105318085,-0.9468712539818783
LOC105318082,0.06298022687535813
LOC105318083,-0.02715398379780932
LOC105345569,0.13210168867909505
LOC105345568,3.5596711458043697
LOC105345567,2.903249945814202
LOC105320064,-1.00427107932522
LOC105317293,-0.7138891007684465
LOC105317292,-0.09621273599300555
LOC117680309,1.5836105493738544
LOC105317298,-0.7971989954399411
LOC105317299,-0.26811296552904046
LOC109617256,-1.5248936192186247
LOC105317301,-0.5809026118343718
LOC117690563,1.547955918757348
LOC105317300,-1.2805541072155338
LOC105317302,2.8805638854045097
LOC105317303,-0.31350255982994607
LOC105338615,-0.4755562574522881
