73960
XR_004598276.1	705797	736454	715961	1	13	991
XM_020067399.2	717880	725319	736454	2	5	1004
XM_011429750.3	717880	725856	736454	2	5	1009
XM_011429749.3	717880	725869	736454	2	4	1014
XM_011429746.2	732798	748606	736454	1	19	1018
XM_011429747.2	732798	748606	748606	1	19	1037
XM_011429748.2	732798	748606	748606	1	19	1056
XM_011429745.2	732798	748661	748606	1	19	1075
XM_034457230.1	748665	754725	748661	2	6	1094
XM_011429744.3	748665	754725	754725	2	7	1100
XM_011429743.3	754857	761205	754725	2	6	1107
XM_011429742.3	754857	761746	761205	2	6	1113
XR_004598283.1	754857	762104	761746	2	7	1119
XM_011429741.3	754857	762104	762104	2	6	1126
XR_004598285.1	754859	762104	762104	2	7	1132
XM_034457241.1	762282	767372	762104	2	7	1139
XM_034457238.1	762282	767537	767372	2	7	1146
XM_011429739.3	762282	767541	767537	2	7	1153
XM_034457244.1	762282	767723	767541	2	7	1160
XM_011429737.3	762282	767726	767723	2	7	1167
XM_034457252.1	770045	777927	767726	2	17	1174
XM_020071352.2	779472	780951	777927	2	2	1191
XM_011442961.3	779472	780952	780951	2	2	1193
XM_020071354.2	779472	782766	780952	2	2	1195
XM_020071353.2	779472	782979	782766	2	2	1197
XM_011442959.3	779472	783699	782979	2	2	1199
XM_011442960.3	779472	783895	783699	2	2	1201
XR_004598302.1	785474	790502	783895	1	4	1203
XR_004598301.1	786009	790502	790502	1	3	1207
XM_034457276.1	790262	836752	790502	2	10	1210
XM_034457297.1	822255	825495	836752	1	5	1220
XM_034457295.1	824449	831004	836752	2	11	1225
XM_034457288.1	825562	831004	836752	2	10	1236
XM_034457280.1	850934	857163	836752	2	7	1246
XM_034457316.1	889320	898829	857163	2	3	1253
XM_034457324.1	906550	918944	898829	2	6	1256
XM_011436627.3	906550	918944	918944	2	7	1262
XM_020073154.2	936351	951322	918944	2	5	1269
XR_004598316.1	942953	950334	951322	1	2	1274
XM_034457332.1	942953	950334	951322	1	2	1276
XR_004598375.1	957259	962583	951322	2	5	1278
XR_004598376.1	957260	962579	962583	2	4	1283
XM_034457707.1	959170	965943	962583	2	5	1287
XM_034457702.1	959170	965943	965943	2	6	1292
XM_034457711.1	975520	978359	965943	2	6	1298
XM_011418485.3	979446	988055	978359	2	11	1304
XM_034457805.1	979446	988055	988055	2	11	1315
XM_011418488.3	979446	989222	988055	2	12	1326
XM_034457796.1	979446	989224	989222	2	12	1338
XM_011418484.3	979446	992696	989224	2	12	1350
XM_034457745.1	990879	1010115	992696	1	16	1362
XM_034457773.1	994261	1007860	1010115	1	13	1378
XM_034457723.1	994261	1010115	1010115	1	16	1391
XM_034457766.1	994261	1010115	1010115	1	16	1407
XM_034457770.1	994261	1010115	1010115	1	16	1423
XM_034457734.1	998063	1010115	1010115	1	16	1439
XM_034457756.1	998395	1010115	1010115	1	16	1455
XM_034457810.1	1017062	1027510	1010115	2	11	1471
XM_020067211.2	1039196	1047439	1027510	2	11	1482
XM_034457817.1	1039196	1048373	1047439	2	12	1493
XM_034457838.1	1039196	1048378	1048373	2	11	1505
XM_034457829.1	1039196	1049680	1048378	2	12	1516
XM_034457820.1	1039196	1049680	1049680	2	12	1528
XM_034457846.1	1039564	1048376	1049680	2	12	1540
XM_034457856.1	1054693	1065547	1049680	2	14	1552
XM_034457854.1	1054693	1065547	1065547	2	14	1566
XR_004598390.1	1055936	1065547	1065547	2	14	1580
XM_034457868.1	1072406	1086337	1065547	1	6	1594
XM_034457873.1	1072406	1086337	1086337	1	5	1600
XM_020063161.2	1101768	1129963	1086337	1	10	1605
XM_034457897.1	1101768	1129963	1129963	1	9	1615
XM_034457894.1	1105723	1129963	1129963	1	10	1624
XM_034457896.1	1105723	1129963	1129963	1	10	1634
Trnas-aga	1130419	1130500	1129963	2	1	1644
Trnas-aga_1	1131770	1131851	1130500	2	1	1645
Trnas-aga_2	1133666	1133747	1131851	1	1	1646
XM_011415119.3	1136638	1145503	1133747	1	3	1647
XR_004598401.1	1153006	1169261	1145503	1	17	1650
XM_034457910.1	1153006	1169264	1169261	1	17	1667
XM_034457912.1	1153565	1169264	1169264	1	16	1684
XM_011415120.3	1172376	1190052	1169264	1	17	1700
XM_034457936.1	1172382	1190052	1190052	1	17	1717
XM_034457942.1	1173934	1190052	1190052	1	15	1734
XM_011415122.3	1190706	1193918	1190052	2	6	1749
XM_011415123.3	1194028	1201148	1193918	1	7	1755
XM_011415124.3	1204348	1210531	1201148	1	2	1762
XR_004598405.1	1213162	1215404	1210531	1	3	1764
XM_034457970.1	1221458	1244213	1215404	2	22	1767
XM_034457980.1	1221458	1244213	1244213	2	19	1789
XM_034457968.1	1221458	1244213	1244213	2	22	1808
XR_004598418.1	1246005	1249891	1244213	1	3	1830
XM_011415125.3	1263894	1266020	1249891	2	2	1833
XM_034458019.1	1270626	1273122	1266020	2	2	1835
XM_011415126.3	1310432	1312134	1273122	1	3	1837
XR_004598422.1	1332108	1336338	1312134	2	2	1840
XM_034458009.1	1338195	1343803	1336338	2	2	1842
XM_034458001.1	1351100	1376180	1343803	2	2	1844
XM_034457987.1	1354733	1364254	1376180	1	8	1846
XM_034457994.1	1354733	1364254	1376180	1	8	1854
XM_034457989.1	1356126	1364254	1376180	1	6	1862
XM_034457995.1	1356126	1364254	1376180	1	6	1868
XM_034458035.1	1382247	1383632	1376180	1	3	1874
XM_034458062.1	1403209	1419072	1383632	2	6	1877
XM_034458056.1	1403209	1419155	1419072	2	6	1883
XM_034458049.1	1403209	1419338	1419155	2	6	1889
XM_034458069.1	1406085	1419338	1419338	2	5	1895
XM_034458076.1	1429058	1436013	1419338	2	9	1900
XM_011430817.3	1437366	1441726	1436013	1	4	1909
XM_011430816.3	1444410	1455672	1441726	1	2	1913
XM_011430815.3	1447894	1455672	1455672	1	2	1915
XM_034458102.1	1457545	1467396	1455672	2	14	1917
XM_011430814.3	1472629	1494173	1467396	2	24	1931
XM_011430813.3	1472629	1494173	1494173	2	25	1955
XM_034458114.1	1472629	1494173	1494173	2	25	1980
XM_011430812.3	1495744	1502491	1494173	1	4	2005
XM_011430811.3	1497728	1504010	1502491	1	2	2009
XM_034458137.1	1516171	1523788	1504010	2	7	2011
XM_034458145.1	1576691	1578013	1523788	2	2	2018
XM_034458152.1	1605486	1606057	1578013	2	1	2020
XM_011423413.3	1618634	1619961	1606057	1	2	2021
XM_034480680.1	1646140	1660877	1619961	1	2	2023
XM_011427781.3	1649524	1660877	1660877	1	2	2025
XR_004603859.1	1663887	1666348	1660877	2	2	2027
XM_034480691.1	1675722	1686519	1666348	1	2	2029
XM_034480689.1	1678171	1686519	1686519	1	2	2031
XR_004603861.1	1687642	1691230	1686519	2	2	2033
XM_034480712.1	1699020	1710431	1691230	1	2	2035
XM_034480718.1	1701533	1710431	1710431	1	2	2037
XM_034480704.1	1712177	1732214	1710431	2	25	2039
XM_020066835.2	1712177	1732214	1732214	2	24	2064
XM_034480735.1	1733079	1744884	1732214	1	14	2088
XM_011427783.3	1733079	1744884	1744884	1	13	2102
XM_011427782.3	1744820	1783119	1744884	2	67	2115
XM_020066838.2	1744820	1783120	1783119	2	67	2182
XM_011427784.3	1783787	1789694	1783120	2	10	2249
XM_011427785.3	1790304	1796492	1789694	1	10	2259
XM_011427786.3	1801760	1810113	1796492	1	15	2269
XM_034480752.1	1804240	1810113	1810113	1	11	2284
XM_020066841.2	1804240	1810113	1810113	1	11	2295
XM_034480780.1	1873658	1950140	1810113	1	14	2306
XM_034480757.1	1873658	1950140	1950140	1	16	2320
XM_034480768.1	1873658	1950140	1950140	1	15	2336
XM_034480785.1	1873658	1950140	1950140	1	14	2351
XM_034480775.1	1873658	1950140	1950140	1	15	2365
XM_034480772.1	1873658	1950140	1950140	1	15	2380
XM_034480762.1	1873660	1930826	1950140	1	14	2395
XM_034480787.1	1873660	1930826	1950140	1	13	2409
XM_034480833.1	1963317	1966212	1950140	1	6	2422
XM_034480799.1	1976084	2000908	1966212	1	15	2428
XM_034480793.1	1976132	2000908	2000908	1	14	2443
XM_034480825.1	1977164	2000908	2000908	1	11	2457
XM_034480814.1	1977170	2000908	2000908	1	13	2468
XM_020074063.2	1977170	2000908	2000908	1	11	2481
XM_011453079.3	1977174	2000908	2000908	1	13	2492
XM_011453081.3	1988185	2000908	2000908	1	14	2505
XM_034480809.1	1988472	2000908	2000908	1	14	2519
XM_011453080.3	1989068	2000908	2000908	1	14	2533
XM_020074062.2	1989258	2000908	2000908	1	13	2547
XM_034447282.1	2023226	2025766	2000908	2	2	2560
XM_011453082.3	2023226	2033215	2025766	2	2	2562
XM_034447265.1	2023226	2049165	2033215	2	3	2564
XM_034447262.1	2023226	2052224	2049165	2	3	2567
XM_034447268.1	2023226	2063729	2052224	2	3	2570
XR_004596295.1	2042113	2052346	2063729	2	3	2573
XM_034447285.1	2065106	2068016	2063729	2	6	2576
XM_034447291.1	2070387	2073465	2068016	2	4	2582
XM_034447304.1	2080958	2088285	2073465	1	7	2586
XM_034447335.1	2091472	2153282	2088285	2	18	2593
XM_034447328.1	2091472	2153284	2153282	2	19	2611
XM_034447324.1	2091472	2153290	2153284	2	19	2630
XM_034447311.1	2091472	2153290	2153290	2	20	2649
XM_034447322.1	2091472	2153301	2153290	2	20	2669
XM_034447317.1	2091472	2156949	2153301	2	20	2689
XR_004596298.1	2133511	2142319	2156949	1	2	2709
XM_011417607.3	2168416	2181371	2156949	1	7	2711
XM_011417608.3	2185564	2189978	2181371	1	5	2718
XM_034447351.1	2186765	2189980	2189978	1	4	2723
XM_011417609.3	2191063	2198258	2189980	1	4	2727
XR_002198670.2	2198087	2202191	2198258	2	3	2731
XM_034447375.1	2199455	2213515	2202191	1	13	2734
XR_004596302.1	2214891	2222512	2213515	2	2	2747
XM_034447364.1	2215714	2222512	2222512	2	2	2749
XR_004596305.1	2231935	2240393	2222512	1	7	2751
XM_034447387.1	2233394	2240393	2240393	1	6	2758
XM_034447403.1	2233394	2240393	2240393	1	5	2764
XM_034447396.1	2233394	2240393	2240393	1	6	2769
XM_034447413.1	2233394	2240393	2240393	1	5	2775
XM_034472468.1	2253470	2285934	2240393	1	25	2780
XM_034472421.1	2253471	2285934	2285934	1	25	2805
XM_034472368.1	2254434	2285934	2285934	1	25	2830
XM_034472342.1	2254436	2285934	2285934	1	25	2855
XM_034472304.1	2254443	2285934	2285934	1	25	2880
XM_034472251.1	2254449	2285934	2285934	1	25	2905
XM_034472627.1	2254466	2285934	2285934	1	24	2930
XR_004602141.1	2254490	2284441	2285934	1	23	2954
XR_004602137.1	2254491	2269669	2285934	1	24	2977
XM_034472169.1	2254501	2269669	2285934	1	25	3001
XM_034472529.1	2254503	2269483	2285934	1	24	3026
XM_034472582.1	2255542	2269483	2285934	1	24	3050
XR_004602149.1	2272601	2276326	2285934	1	4	3074
XR_004602156.1	2276821	2278182	2285934	1	2	3078
XR_004602163.1	2295336	2298209	2285934	1	3	3080
XM_034470739.1	2316055	2318372	2298209	2	1	3083
XM_020065188.2	2355203	2356853	2318372	1	1	3084
XM_034463324.1	2375586	2376773	2356853	2	1	3085
XR_004596624.1	2399083	2401009	2376773	2	3	3086
XM_034480494.1	2402329	2420461	2401009	1	24	3089
XM_034481605.1	2425798	2471962	2420461	1	42	3113
XM_034481143.1	2447596	2471962	2471962	1	24	3155
XM_034482026.1	2447596	2471962	2471962	1	24	3179
XM_034459046.1	2478153	2496002	2471962	1	24	3203
XM_034459041.1	2478165	2496002	2496002	1	24	3227
XM_034459047.1	2498479	2520366	2496002	1	24	3251
XM_034459055.1	2502057	2520366	2520366	1	21	3275
XM_011440056.3	2521753	2543137	2520366	1	24	3296
XM_034473488.1	2523114	2541945	2543137	1	23	3320
XM_020070482.2	2523114	2543137	2543137	1	24	3343
XM_034473421.1	2528500	2543137	2543137	1	23	3367
XM_034453091.1	2553823	2597850	2543137	2	23	3390
XM_034463335.1	2600417	2607125	2597850	2	5	3413
XR_004597671.1	2612574	2614304	2607125	2	3	3418
XM_034453072.1	2623360	2637801	2614304	2	25	3421
XM_034453068.1	2623360	2637819	2637801	2	25	3446
XM_034453063.1	2623360	2637851	2637819	2	24	3471
XM_034453082.1	2623360	2849123	2637851	2	24	3495
XM_034453427.1	2649210	2657729	2849123	1	5	3519
XM_034453510.1	2684217	2685325	2849123	2	2	3524
XM_034453305.1	2694143	2706437	2849123	2	4	3526
XM_034453332.1	2712135	2716159	2849123	2	2	3530
XM_034453329.1	2712135	2716282	2849123	2	3	3532
XM_020071067.2	2725648	2735258	2849123	2	11	3535
XM_011442047.3	2725648	2735536	2849123	2	12	3546
XM_020071066.2	2725648	2735536	2849123	2	12	3558
XM_011442046.3	2725648	2736063	2849123	2	12	3570
XM_011442045.3	2725648	2739849	2849123	2	12	3582
XM_034453276.1	2725648	2739850	2849123	2	11	3594
XM_034453456.1	2742303	2746576	2849123	2	6	3605
XM_034453225.1	2749594	2756755	2849123	1	15	3611
XM_034453216.1	2749595	2759917	2849123	1	17	3626
XM_034453219.1	2749655	2759917	2849123	1	17	3643
XM_034453200.1	2761176	2770530	2849123	1	17	3660
XM_020071068.2	2772534	2780532	2849123	1	2	3677
XM_034453482.1	2781134	2798817	2849123	1	13	3679
XM_034453494.1	2800164	2803233	2849123	2	2	3692
XM_034453401.1	2805804	2821002	2849123	1	10	3694
XR_004597649.1	2805826	2821002	2849123	1	10	3704
XM_034453379.1	2805832	2819160	2849123	1	10	3714
XR_004597642.1	2805832	2821002	2849123	1	11	3724
XR_004597644.1	2805832	2821002	2849123	1	12	3735
XM_034453391.1	2805833	2819160	2849123	1	10	3747
XR_004597646.1	2805833	2821002	2849123	1	11	3757
XM_020071070.2	2821005	2828485	2849123	2	3	3768
XM_011442059.3	2821005	2828485	2849123	2	4	3771
XM_011442060.3	2821005	2830732	2849123	2	3	3775
XM_011442061.3	2821005	2830960	2849123	2	3	3778
XM_011442062.3	2821005	2831125	2849123	2	4	3781
XM_011442057.3	2821005	2831125	2849123	2	3	3785
XM_034453052.1	2854641	2881859	2849123	2	24	3788
XM_034453044.1	2854641	2882164	2881859	2	25	3812
XM_034453036.1	2854641	2882188	2882164	2	24	3837
XM_034463347.1	2881597	2891981	2882188	1	3	3861
XM_020066763.2	2895390	2902580	2891981	1	5	3864
XR_004597669.1	2910478	2912365	2902580	2	6	3869
XM_011426926.3	2953528	2955345	2912365	2	3	3875
XM_034453316.1	2980290	2992609	2955345	2	4	3878
XM_020066579.2	2980290	2993492	2992609	2	4	3882
XM_034453310.1	2980290	2993492	2993492	2	5	3886
XM_034453282.1	2998898	3008220	2993492	2	11	3891
XM_034453293.1	2998898	3008915	3008220	2	12	3902
XM_034453299.1	2998898	3015354	3008915	2	11	3914
XM_034453289.1	2998898	3015364	3015354	2	12	3925
XM_011442050.3	3020009	3024607	3015364	2	6	3937
XM_034453233.1	3024611	3028881	3024607	1	8	3943
XM_011442049.3	3024611	3028881	3028881	1	8	3951
XR_004597670.1	3026658	3031221	3028881	2	3	3959
XM_034453204.1	3029968	3040471	3031221	1	17	3962
XM_034453209.1	3030000	3040471	3040471	1	17	3979
XR_004597672.1	3040309	3042941	3040471	2	3	3996
XM_034453192.1	3041706	3050765	3042941	1	17	3999
XM_034453531.1	3052883	3059421	3050765	1	2	4016
XM_034453471.1	3060170	3074703	3059421	1	13	4018
XM_011442053.3	3076360	3078925	3074703	2	2	4031
XM_034453368.1	3081574	3094206	3078925	1	9	4033
XM_034453354.1	3081578	3094206	3094206	1	10	4042
XM_034453361.1	3081578	3094206	3094206	1	10	4052
XM_034453134.1	3096358	3105082	3094206	2	3	4062
XM_034453144.1	3096358	3105082	3105082	2	3	4065
XM_034453126.1	3096358	3105082	3105082	2	4	4068
XM_034453129.1	3096358	3107034	3105082	2	3	4072
XM_034453154.1	3096358	3107185	3107034	2	4	4075
XM_034453117.1	3096358	3107336	3107185	2	3	4079
XM_011442066.3	3115884	3130878	3107336	2	9	4082
XM_011442063.3	3121760	3124600	3130878	1	4	4091
XM_011442068.3	3132279	3154790	3130878	1	13	4095
XM_011442067.3	3133214	3154790	3154790	1	13	4108
XR_004597582.1	3133917	3139023	3154790	2	4	4121
XR_004597579.1	3133917	3139037	3154790	2	5	4125
XM_034453101.1	3134165	3136637	3154790	2	3	4130
XM_011442069.3	3143640	3154790	3154790	1	12	4133
XM_034453567.1	3158574	3169069	3154790	1	2	4145
XM_011442070.3	3170107	3181224	3169069	1	6	4147
XM_011442071.3	3171190	3181224	3181224	1	6	4153
XM_034453595.1	3183917	3190789	3181224	2	10	4159
XM_011442072.3	3183917	3190789	3190789	2	11	4169
XR_004597674.1	3191190	3203676	3190789	1	11	4180
XM_011442073.3	3191190	3203676	3203676	1	10	4191
XM_011442080.3	3206175	3210673	3203676	2	5	4201
XM_034453651.1	3206175	3210685	3210673	2	4	4206
XM_011442078.3	3206175	3211311	3210685	2	4	4210
XM_011442074.3	3206175	3211319	3211311	2	5	4214
XM_011442075.3	3206175	3214885	3211319	2	6	4219
XM_011442076.3	3206175	3214920	3214885	2	5	4225
XM_011442079.3	3206175	3214926	3214920	2	4	4230
XM_011442102.3	3218398	3219696	3214926	1	1	4234
XM_011442082.3	3223072	3227354	3219696	1	3	4235
XM_011442081.3	3223072	3227354	3227354	1	3	4238
XM_011442083.3	3231519	3233413	3227354	1	2	4241
XM_011442084.3	3234357	3237968	3233413	1	2	4243
XM_011442085.3	3238382	3254502	3237968	2	16	4245
XM_034453738.1	3258224	3268283	3254502	2	7	4261
XM_034453719.1	3269568	3282139	3268283	1	12	4268
XM_034453730.1	3269574	3282139	3282139	1	12	4280
XM_011434211.3	3269575	3282139	3282139	1	13	4292
XM_011434212.3	3269825	3282139	3282139	1	13	4305
XM_011434214.3	3269843	3282139	3282139	1	12	4318
XM_034453768.1	3283315	3284218	3282139	2	4	4330
XM_034453759.1	3283315	3287538	3284218	2	4	4334
XM_034453754.1	3283315	3287862	3287538	2	4	4338
XM_011434209.3	3283315	3288025	3287862	2	4	4342
XM_020068744.2	3290584	3295365	3288025	1	3	4346
XM_034453825.1	3295409	3297784	3295365	1	3	4349
XM_034453779.1	3298125	3322083	3297784	2	34	4352
XM_034453794.1	3298247	3322083	3322083	2	33	4386
XM_034453784.1	3298247	3322083	3322083	2	34	4419
XM_011434203.3	3298247	3322083	3322083	2	34	4453
XM_034453790.1	3298247	3322083	3322083	2	33	4487
XM_034453807.1	3322210	3330024	3322083	1	11	4520
XM_034453835.1	3340514	3342465	3330024	1	2	4531
XM_034453876.1	3349751	3408516	3342465	1	34	4533
XM_034453865.1	3349754	3408516	3408516	1	34	4567
XM_034453859.1	3349769	3408516	3408516	1	34	4601
XM_034453851.1	3349831	3417203	3408516	1	45	4635
XM_034453856.1	3350235	3378748	3417203	1	44	4680
XM_020068712.2	3425344	3426174	3417203	1	2	4724
XM_011434198.3	3426373	3428983	3426174	2	7	4726
XM_020068742.2	3437443	3457141	3428983	1	14	4733
XM_034463364.1	3479194	3486720	3457141	1	7	4747
XM_034463375.1	3494475	3504853	3486720	1	12	4754
XM_034453913.1	3515111	3526434	3504853	1	12	4766
XM_034463383.1	3538733	3545527	3526434	1	5	4778
XM_034450897.1	3545587	3552230	3545527	1	9	4783
XM_020071470.2	3562239	3566369	3552230	2	4	4792
XM_011443447.3	3562239	3566665	3566369	2	5	4796
XM_011443446.3	3570477	3575630	3566665	2	5	4801
XM_011443444.3	3576243	3578527	3575630	2	4	4806
XM_011443443.3	3580984	3584209	3578527	2	4	4810
XM_034450933.1	3586527	3592429	3584209	2	4	4814
XM_034451055.1	3595060	3604741	3592429	2	11	4818
XM_034451044.1	3595060	3605619	3604741	2	11	4829
XM_034451066.1	3595060	3605638	3605619	2	11	4840
XM_034450940.1	3605783	3628134	3605638	1	29	4851
XM_034450966.1	3628628	3655158	3628134	2	8	4880
XM_034451033.1	3628628	3657946	3655158	2	5	4888
XM_034450989.1	3628628	3657946	3657946	2	6	4893
XM_034451024.1	3628628	3657947	3657946	2	6	4899
XM_034451011.1	3628628	3657947	3657947	2	6	4905
XM_034450997.1	3628628	3657947	3657947	2	7	4911
XM_011443431.3	3628628	3657947	3657947	2	8	4918
XM_011443439.3	3628628	3657947	3657947	2	5	4926
XM_011443434.3	3628628	3657947	3657947	2	6	4931
XM_011443438.3	3628628	3657947	3657947	2	6	4937
XM_011443433.3	3628628	3657947	3657947	2	7	4943
XM_011443437.3	3628628	3657947	3657947	2	6	4950
XM_011443432.3	3628628	3657947	3657947	2	7	4956
XM_011443435.3	3628628	3657947	3657947	2	7	4963
XM_011443429.3	3628628	3657947	3657947	2	8	4970
XM_034450963.1	3628628	3660468	3657947	2	8	4978
XM_034451090.1	3667145	3677242	3660468	1	6	4986
XM_011443426.3	3672112	3677242	3677242	1	6	4992
XM_034451078.1	3672390	3677242	3677242	1	6	4998
XM_020071464.2	3677645	3689013	3677242	1	9	5004
XM_011443421.3	3677647	3689013	3689013	1	10	5013
XM_011443423.3	3677649	3689013	3689013	1	8	5023
XM_011443422.3	3677650	3689013	3689013	1	9	5031
XM_011443424.3	3688945	3694402	3689013	2	7	5040
XR_004597048.1	3688948	3694402	3694402	2	7	5047
XM_011443420.3	3695650	3697426	3694402	2	5	5054
XM_011443419.3	3695650	3697426	3697426	2	5	5059
XR_004597056.1	3699518	3700377	3697426	2	2	5064
XM_011426426.3	3699793	3705519	3700377	1	10	5066
XM_034451151.1	3700158	3705841	3705519	1	10	5076
XM_011426427.3	3700911	3705519	3705841	1	10	5086
XM_034451140.1	3705418	3712548	3705841	2	12	5096
XM_034451208.1	3713017	3717736	3712548	2	5	5108
XM_011426434.3	3713017	3717781	3717736	2	4	5113
XM_011426436.3	3713017	3717912	3717781	2	4	5117
XM_011426431.3	3713017	3725589	3717912	2	5	5121
XM_011426433.3	3713017	3725616	3725589	2	4	5126
XM_020066437.2	3717937	3722005	3725616	1	10	5130
XM_011426430.3	3717937	3723146	3725616	1	10	5140
XM_034451191.1	3717937	3733209	3725616	1	11	5150
XM_034451170.1	3725606	3733209	3733209	1	11	5161
XM_034451176.1	3725610	3733209	3733209	1	10	5172
XM_034451164.1	3725946	3733209	3733209	1	10	5182
XM_034451181.1	3725946	3758013	3733209	1	10	5192
XM_011426438.3	3734596	3743266	3758013	2	5	5202
XM_034463392.1	3764325	3774272	3758013	1	11	5207
XM_034451250.1	3776712	3783192	3774272	2	5	5218
XM_034451274.1	3785435	3801794	3783192	1	13	5223
XM_034451300.1	3785435	3801794	3801794	1	12	5236
XM_034451304.1	3785435	3801794	3801794	1	11	5248
XM_034451326.1	3785435	3801794	3801794	1	11	5259
XM_034451369.1	3785435	3801794	3801794	1	10	5270
XM_034451335.1	3785435	3801794	3801794	1	10	5280
XM_034451385.1	3785435	3801794	3801794	1	9	5290
XM_034451363.1	3785436	3801742	3801794	1	9	5299
XM_034451287.1	3785436	3801794	3801794	1	12	5308
XM_034451280.1	3785436	3801794	3801794	1	12	5320
XM_034451294.1	3785436	3801794	3801794	1	11	5332
XM_034451322.1	3785436	3801794	3801794	1	10	5343
XM_034451315.1	3785436	3801794	3801794	1	12	5353
XM_034451309.1	3785436	3801794	3801794	1	12	5365
XM_034451319.1	3785436	3801794	3801794	1	12	5377
XM_034451325.1	3785437	3801794	3801794	1	10	5389
XM_034451343.1	3785437	3801794	3801794	1	11	5399
XM_034451355.1	3785437	3801794	3801794	1	11	5410
XM_034451350.1	3785437	3801794	3801794	1	11	5421
XM_034451361.1	3785438	3801742	3801794	1	10	5432
XM_034451377.1	3785438	3801742	3801794	1	9	5442
